productTitle,originalPrice,price,sold,tagText,discount_percent,tag_encoded,adjustable,bed,bedroom,bedside,black,cabinet,chair,chairs,closet,coffee,computer,desk,dining,drawer,drawers,dresser,fabric,frame,furniture,home,led,living,makeup,metal,mirror,modern,office,organizer,outdoor,patio,rack,rattan,room,sectional,set,shelf,shoe,simple,small,sofa,stand,stool,storage,table,tv,vanity,wardrobe,white,wicker,wood
"Shoe Rack, 8 Tier Shoe Storage Cabinet 32 Pair Plastic Shoe Shelves Organizer for Closet Hallway Bedroom Entryway",42.87,42.87,9,Free shipping,0.0,93,0.0,0.0,0.19076613536562131,0.0,0.0,0.24711603415318667,0.0,0.0,0.28538919016019426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25985545458942566,0.0,0.0,0.27441986623629105,0.0,0.0,0.0,0.0,0.0,0.8048014556682409,0.0,0.0,0.0,0.0,0.0,0.17480976543384164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Walker Edison Sonoma 6-Drawer Solid Wood Dresser, Walnut",217.42,217.42,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720832237868564,0.0,0.5636865748943926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958004954223066
"Living Room Sofa, Oversized Sofas-85inch 3Seater Sofas Comfy for Living Room Sofa, Bouclé Couch",624.01,369.91,2,Free shipping,40.72050127401804,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662810845603645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531205416768207,0.0,0.0,0.0,0.0,0.0,0.0,0.6301956350731516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Narrow Shoe Storage Cabinet, Shoe Cabinet for Entryway with 3 Flip Drawers, Wood Hidden Storage",68.16,68.16,27,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.5600873589832703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2480734597433345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6080262704060878,0.0,0.0,0.0,0.0,0.0,0.3962055322789453,0.0,0.0,0.0,0.0,0.0,0.0,0.31318834519461003
"Spacious Wardrobe with Dustproof Cover - Durable Steel Frame - Ideal for Bedroom, Dorm, Entryway Organization",65.04,29.12,36,Free shipping,55.227552275522754,93,0.0,0.0,0.4244367680515744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077336939987634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712027913414481,0.0,0.0,0.0
"Closet Wardrobe, Portable Closet for Bedroom, Clothes Rail with Non-Woven Fabric Cover, Clothes Storage Organizer, 59 x",46.8,46.8,1,Free shipping,0.0,93,0.0,0.0,0.23990492872174643,0.0,0.0,0.0,0.0,0.0,0.7178032221716528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579807624720879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267907283006573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198384122836759,0.0,0.0,0.0,0.37938479871527253,0.0,0.0,0.0
"Small Dresser with 5 Drawers for Closet,Organizer Unit for Bedroom, Living Room & Closets,Dresser for Bedroom,",34.85,34.85,2,Free shipping,0.0,93,0.0,0.0,0.43687428360994884,0.0,0.0,0.0,0.0,0.0,0.3267854584418216,0.0,0.0,0.0,0.0,0.0,0.2506574732986385,0.5987875656654508,0.0,0.0,0.0,0.0,0.0,0.22889510897655554,0.0,0.0,0.0,0.0,0.0,0.2975480038642947,0.0,0.0,0.0,0.0,0.2147172580459626,0.0,0.0,0.0,0.0,0.0,0.3065046824038031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wardrobe made of engineered wood floor-mounted, 3 doors, can be used in bedroom, 2 drawers (black)",213.1,213.1,3,Free shipping,0.0,93,0.0,0.0,0.332869873717789,0.0,0.4833790769072746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38196948007052617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263992311940954,0.0,0.0,0.4822296972110817
"CAROTE Pots and Pans Set Nonstick, White Granite Induction Kitchen Cookware Sets, 11 Pcs Non Stick Cooking Set w/Frying Pans & S",61.95,61.95,4,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463712780863782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325933341963928,0.0,0.0
"Modern Ottoman Velvet Footstool Bench for Bedroom, Pink",63.98,63.98,2,Free shipping,0.0,93,0.0,0.0,0.6674651949474444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446409964095249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vanity Set with 3-Color Dimmable Lighted Mirror, Makeup Dressing Table with Drawers, Padded Stool, Black",160.03,160.03,3,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.3943580131591091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31162442158605497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802221154564694,0.0,0.4116313864361537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988771557773796,0.0,0.0,0.0,0.0,0.0,0.0,0.38105524288001114,0.0,0.23691772040417472,0.0,0.37775926637659385,0.0,0.0,0.0,0.0
"2023 New 3 Drawer Sliding Barrel Modern Bedroom Nightstand, White",37.09,37.09,10,Free shipping,0.0,93,0.0,0.0,0.40495157752922284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633015008013746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517741875854856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608972477049492,0.0,0.0
Bay Window Dressing Table Small Unit Type Simple Bedroom Makeup Table Minimalist and Modern Small Dressing Table,46.45,21.05,1,Free shipping,54.68245425188375,93,0.0,0.0,0.2170434450746635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30388323071704243,0.0,0.0,0.24213913838200835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289863227039846,0.6090981748866855,0.0,0.0,0.0,0.0,0.5680520887437447,0.0,0.0,0.0,0.0,0.0,0.0
Commercial Food Warmer Display Case Steel Countertop Nacho Popcorn Peanuts Tortilla Chips 10lbs Capacity 100W Heating 60W Light,121.28,121.28,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US Inventory Modern Living Room Lounge Chairs Arm Chair with Ottoman Stool Genuine Leather,619.0,563.48,22,Free shipping,8.969305331179319,93,0.0,0.0,0.0,0.0,0.0,0.0,0.3828340723820607,0.47625088576726843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36106669224018184,0.0,0.0,0.0,0.3844109218556499,0.0,0.0,0.0,0.0,0.0,0.0,0.33870208269709234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834905923787293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBL Bed Inflatable Air Mattress with Hole for Sleeping After Brazilian Butt Lift Surgery Recover Waterproof BBL for Post Surgery,62.24,62.24,33,+Shipping: $21.07,0.0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"42"" Gaming Desk PC Computer Office Table Desk with LED Lights & Monitor Stand & Headphone Hook & Cup Holder n Carbon Fiber Black",48.82,48.82,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.3537633271884159,0.0,0.0,0.0,0.0,0.0,0.37640518719867916,0.5830746182211246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304916873347759,0.0,0.0,0.0,0.0,0.0,0.33887323317992557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35208794977263075,0.0,0.0,0.21252972741360343,0.0,0.0,0.0,0.0,0.0,0.0
"Modern Nightstand, Drawer and Opening Shelf, Side Table for Bedroom, Tall Night Stand",36.65,36.65,5,Free shipping,0.0,93,0.0,0.0,0.32868927377393986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45721802676719536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36669403915723503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49046277402022387,0.0,0.0,0.0,0.0,0.47504772251538796,0.0,0.0,0.2867515433000391,0.0,0.0,0.0,0.0,0.0,0.0
Recliner Chair Massage Rocker with Heated 360 Degree Swivel Lazy Boy Recliner Single Sofa Seat with Cup Holders for Living Room,219.89,219.89,4,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.5147605488091154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854920239929965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4554204616300385,0.0,0.0,0.0,0.0,0.0,0.0,0.5402881408633772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Queen Size Bed Frame with Storage Drawers and Bookcase Headboard, LED Frame with Type-C & USB Ports Bed",246.25,246.25,8,Free shipping,0.0,93,0.0,0.6150539891197591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25906387684139837,0.0,0.0,0.6465215420091799,0.0,0.0,0.30627657045590007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20687932784988555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Corner TV Stand & End Table Set Espresso/Black Simple Design Fits up to 46"" Flat Screen Plenty of Storage Sturdy Assembly Set of",156.95,52.07,2,Free shipping,66.82382924498248,93,0.0,0.0,0.0,0.0,0.3658698083393351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545728706020064,0.0,0.0,0.38189536268174495,0.0,0.0,0.36413709619282447,0.0,0.23087538068005772,0.21980291528016938,0.42252995007052674,0.0,0.0,0.0,0.0,0.0
"Zeke Town Small Home Office Armless Chair - Comfortable PU Leather Futon Task with Low Back, Swivel Rolling Wheels w Living Room",75.33,75.33,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.3758146200959513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194301423120161,0.0,0.3544463556475863,0.0,0.0,0.0,0.0,0.47052023043479296,0.0,0.0,0.0,0.0,0.0,0.33249181229481367,0.0,0.0,0.0,0.0,0.0,0.4746255529561194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floating California King Size Bed Frame with LED Lights Metal Platform Bed No Box Spring Needed Easy To Assemble California King,119.11,119.11,5,Free shipping,0.0,93,0.0,0.7403943468584452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891372979393815,0.0,0.0,0.36869192843587345,0.0,0.0,0.40553006842739825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modern Velvet Dining Chairs Set of 2 Hand Weaving Accent Upholstered Side Chair with Golden Metal Legs for Dining Room,129.1,129.1,5,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.2605420999044508,0.32411797906881734,0.0,0.0,0.0,0.0,0.7186375952177119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499171625886734,0.0,0.2616152428212395,0.0,0.0,0.0,0.0,0.0,0.0,0.23050757033935976,0.0,0.25808343733597094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Living Room Chair, Modern Gray Velvet Bucket Shaped Special Chair, Soft Padded Armchair, Bedroom Single Person Sofa",326.38,160.69,7,Free shipping,50.76597830749433,93,0.0,0.0,0.30705323520950406,0.0,0.0,0.0,0.6823023335342504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217538150981375,0.0,0.0,0.0,0.3425563291508804,0.0,0.0,0.0,0.0,0.0,0.0,0.3018242602587713,0.0,0.0,0.0,0.0,0.0,0.0,0.3580692616642848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kids Pod Swing Seat without Cushions Folding Hanging Hammock Hanging Swing Seat Child Hammock for Indoor Outdoor Suspension Seat,11.85,6.64,2,Free shipping,43.9662447257384,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Velvet Dining Chairs Set of 4, Woven Upholstered Dining Chairs with Gold Metal Legs, Modern Accent Chairs for Living Room",917.39,177.48,12,Free shipping,80.65381135612989,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7182119794255737,0.0,0.0,0.0,0.0,0.5308089061003725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18150267116786678,0.0,0.2584601021926358,0.0,0.19323745624392968,0.0,0.0,0.0,0.0,0.0,0.0,0.17026032603070607,0.0,0.19062875080092156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portable Plastic Folding Stool Cartoon Stool Outdoor Fishing Children Stool,7.9,1.34,9,Free shipping,83.0379746835443,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28387837701406904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588602959054349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Computer Desk Writing Study Office Gaming Table Modern Simple Style Compact with Side Bag Headphone Hook Easy Assembly,62.72,33.66,6,Free shipping,46.332908163265316,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48719918921523403,0.377350646205854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517780431082446,0.4386197907651577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779490237865002,0.0,0.0,0.0,0.0,0.0,0.2750873643656461,0.0,0.0,0.0,0.0,0.0,0.0
"Glass Top Vanity Desk with Mirror and Lights, Makeup Vanity with Lights, Charging Station and 10x Magnifying Mirror",204.31,204.31,7,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26546435698163356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31057864501258486,0.0,0.6724696594279447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171338084915933,0.0,0.0,0.0,0.0
1 set - Household Simple Multi-layer Space-saving X-shaped Shoe Rack Multi-functional Assembly Shoe Cabinet Dust-proof Storage R,19.37,5.49,64,Free shipping,71.65720185854414,93,0.0,0.0,0.0,0.0,0.0,0.3237848160973987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595597761483599,0.0,0.0,0.0,0.2750883784080241,0.0,0.7029963129437556,0.3788680680597482,0.0,0.0,0.0,0.0,0.22904522544230835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J28 Light luxury stool wholesale household chair stackable round stool internet celebrity dining table stool simple round stool,28.58,27.08,15,+Shipping: $2.91,5.248425472358293,26,0.0,0.0,0.0,0.0,0.0,0.0,0.1798974320097514,0.0,0.0,0.0,0.0,0.0,0.2481001304064508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24542734501693547,0.0,0.0,0.0,0.9087876157794428,0.0,0.14125766164160083,0.0,0.0,0.0,0.0,0.0,0.0
"Makeup Vanity Desk with Large Mirror and Lights, Modern Glass Top Big Vanity Table, Brightness Adjustable, Large Drawer Vanity",165.67,165.67,6,Free shipping,0.0,93,0.2677623415906011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22171367295835578,0.0,0.25771257004742865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593927595821598,0.0,0.280820596482449,0.20668840185603946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16162852919740076,0.0,0.7731377101422859,0.0,0.0,0.0,0.0
"HIDODO Floating TV Shelf Wall Mounted TV Stand, Floating Entertainment Center Under TV Shelf Floating Media Console with Storage",81.41,81.41,8,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896520276161492,0.0,0.0,0.0,0.0,0.237131228775481,0.0,0.15034931427496748,0.0,0.825472444051206,0.0,0.0,0.0,0.0,0.0
Bedroom Organizer Fabric Dresser 8-Drawer Chest Closet Living Room Storage,102.24,36.33,8,Free shipping,64.46596244131455,93,0.0,0.0,0.2669020052019765,0.0,0.0,0.0,0.0,0.0,0.3992896693678634,0.0,0.0,0.0,0.0,0.3712698219735175,0.0,0.36582057576272375,0.3982651954531181,0.0,0.0,0.0,0.0,0.2796802918311045,0.0,0.0,0.0,0.0,0.0,0.363565271999989,0.0,0.0,0.0,0.0,0.26235678717634897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445773555864975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dining Table for 2,Small Table and Chairs Set of 2,Dinette Set for 2,Square Dinner Table Set, 3 Piece Kitchen & Dining Room Sets",90.0,90.0,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24437975882804527,0.0,0.0,0.0,0.0,0.5418412230898885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17379901173458517,0.0,0.583772319772668,0.0,0.0,0.0,0.2480946868388232,0.0,0.0,0.0,0.0,0.4627520188883738,0.0,0.0,0.0,0.0,0.0,0.0
"White Nightstands Set of 2, Small Night Stand with Drawer End Table for Bedroom, Dorm, Modern",47.9,47.9,3,Free shipping,0.0,93,0.0,0.0,0.2871459679822307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3994298669000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32034728002574253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31602259210395023,0.0,0.0,0.0,0.4029149209364081,0.0,0.41500605283898473,0.0,0.0,0.2505087815184329,0.0,0.0,0.0,0.3977250418766032,0.0,0.0
"Fameill Vanity Desk with Mirror and Lights, White Vanity Table with 3 Color Lighting, Makeup Vanity Desk with Charging Station",384.58,190.14,3,Free shipping,50.55905143273181,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43639512545273773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25527910468708503,0.0,0.2763671220554115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15906529654824106,0.0,0.7608766827681338,0.0,0.25254304997730537,0.0,0.0
Small Recliners for Living Room Holiday Chair Bed Recliner Chair Massage Reclining for Adults Daybed Lounge Chairs Futon Sofa,99.09,99.09,9,Free shipping,0.0,93,0.0,0.36280443704830395,0.0,0.0,0.0,0.0,0.5918412251036338,0.36812933856093066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27909500341741195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180775175171256,0.0,0.0,0.0,0.0,0.0,0.37372544029197224,0.3105956701007031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INS Giant Bean Bag Sofa Chair Soft Cotton Linen Couch Recliner Floor Seat Tatami Bedroom Corner Comfy Small Lazy Sofa,54.99,54.99,11,+Shipping: $373.41,0.0,51,0.0,0.0,0.3220296162292083,0.0,0.0,0.0,0.3577906587931091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451862647676817,0.7510678520521024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PC Leather Dining Chair Iron Modern Simple Sponge Backrest Chair Home Restaurant Hotels Nordic Leather Dining Room Chairs,127.67,65.58,4,Free shipping,48.63319495574528,93,0.0,0.0,0.0,0.0,0.0,0.0,0.47070890624560296,0.29278419778985587,0.0,0.0,0.0,0.0,0.6491640248465673,0.0,0.0,0.0,0.0,0.0,0.0,0.2626687374266066,0.0,0.0,0.0,0.0,0.0,0.23632385102201248,0.0,0.0,0.0,0.0,0.0,0.0,0.20822348164761584,0.0,0.0,0.0,0.0,0.32108528689120436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"4/8PCS Patio Rattan Conversation Set, Outdoor Wicker Set with Tempered Glass Coffee Table &Thick Cushion, Rattan Chair Wicker",166.31,166.31,6,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.2016416012543812,0.0,0.0,0.2715083507396797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261808411786861,0.23817167082952045,0.0,0.5501842053881437,0.0,0.0,0.3994775322740148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833144900766577,0.0,0.0,0.0,0.0,0.5388752694501558,0.0
"Dressing Table Dressing Table Bench Vanity Desk with Mirror, Lights and Drawers for Makeup, Includes Shelves, Cushion Stool",119.0,119.0,2,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203537203463718,0.0,0.0,0.3071773973261626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37479617045839553,0.0,0.40575721665094255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37561740876925087,0.0,0.4670735904702185,0.0,0.3723684673710931,0.0,0.0,0.0,0.0
"3 Armoire Wardrobe with Storage Shelves, Adjustable Shutter Doors, Freestanding Closet with Clothes Hanging Rod",212.13,212.13,2,Free shipping,0.0,93,0.5219478430616012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5402709745270424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33093279487836164,0.0,0.0,0.0,0.5711052516663967,0.0,0.0,0.0
"YITAHOME Vanity Desk Set with Large LED Lighted Mirror & Power Outlet, Glass Top Vanity with 11 Drawers and Magnifying Glass",264.01,264.01,1,Free shipping,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30070727272463627,0.0,0.0,0.2883390187968781,0.0,0.0,0.0,0.0,0.0,0.3408869151595086,0.0,0.0,0.0,0.3808731981495972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765442624780078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6990641853682614,0.0,0.0,0.0,0.0
